temperature,humidity,weather
26.25,0.61,Sunny
27.89444444444444,0.58,Sunny
27.938888888888894,0.55,Sunny
27.883333333333333,0.59,Sunny
27.600000000000005,0.63,Sunny
24.89444444444445,0.65,Sunny
26.15555555555555,0.68,Sunny
26.25,0.68,Sunny
27.3,0.59,Sunny
27.800000000000004,0.59,Sunny
27.82222222222222,0.66,Sunny
27.84444444444445,0.61,Sunny
27.28888888888889,0.64,Sunny
26.2,0.68,Sunny
26.06111111111111,0.69,Sunny
27.194444444444443,0.69,Sunny
27.83333333333333,0.62,Sunny
27.84444444444445,0.63,Sunny
28.95555555555556,0.58,Sunny
29.105555555555554,0.63,Sunny
29.09444444444445,0.58,Sunny
31.105555555555554,0.45,Sunny
30.944444444444443,0.51,Sunny
29.95,0.55,Sunny
28.86666666666666,0.63,Sunny
27.24444444444445,0.65,Sunny
28.938888888888894,0.59,Sunny
29.994444444444444,0.54,Sunny
31.13333333333334,0.52,Sunny
32.2,0.45,Sunny
32.21111111111112,0.41,Sunny
32.28888888888889,0.42,Sunny
32.28888888888889,0.41,Sunny
32.294444444444444,0.42,Sunny
32.24444444444445,0.45,Sunny
30.11666666666666,0.55,Sunny
28.127777777777776,0.65,Sunny
30.07222222222222,0.62,Sunny
31.22222222222222,0.51,Sunny
32.28888888888889,0.45,Sunny
32.87222222222223,0.4,Sunny
33.93333333333333,0.38,Sunny
33.983333333333334,0.44,Sunny
34.00555555555555,0.44,Sunny
33.07777777777778,0.39,Sunny
32.31111111,0.45,Sunny
31.266666666666666,0.51,Sunny
29.34444444444444,0.6,Sunny
24.97777777777777,0.69,Sunny
27.15,0.61,Sunny
27.88888888888889,0.62,Sunny
28.911111111111115,0.63,Sunny
31.11111111111111,0.58,Sunny
31.188888888888886,0.5,Sunny
32.150000000000006,0.49,Sunny
32.19444444444444,0.49,Sunny
31.37777777777778,0.5,Sunny
31.127777777777776,0.52,Sunny
28.90555555555555,0.59,Sunny
28.033333333333328,0.62,Sunny
27.75555555555555,0.67,Sunny
28.883333333333333,0.56,Sunny
30.050000000000004,0.55,Sunny
31.08333333333333,0.46,Sunny
31.061111111111103,0.46,Sunny
28.616666666666667,0.58,Sunny
25.738888888888887,0.66,Sunny
18.88888888888889,0.47,Sunny
18.899999999999995,0.53,Sunny
19.86111111111111,0.49,Sunny
18.79444444444444,0.49,Sunny
19.97777777777777,0.52,Sunny
19.105555555555554,0.5,Sunny
20.07222222222222,0.44,Sunny
20.11666666666666,0.4,Sunny
20.98333333333333,0.45,Sunny
20.13888888888889,0.45,Sunny
18.96111111111111,0.55,Sunny
18.833333333333336,0.46,Sunny
18.88888888888889,0.43,Sunny
18.96111111111111,0.6,Sunny
20.0,0.52,Sunny
20.86111111111111,0.52,Sunny
21.18333333333333,0.48,Sunny
21.15555555555555,0.42,Sunny
21.08333333333333,0.44,Sunny
18.81666666666667,0.52,Sunny
18.86111111111111,0.52,Sunny
18.916666666666668,0.51,Sunny
18.905555555555555,0.48,Sunny
18.966666666666665,0.52,Sunny
18.86111111111111,0.52,Sunny
19.88333333333334,0.49,Sunny
20.09444444444445,0.35,Sunny
20.09444444444445,0.4,Sunny
21.14444444444445,0.32,Sunny
21.22777777777777,0.32,Sunny
20.822222222222223,0.36,Sunny
20.91666666666667,0.38,Sunny
21.20555555555556,0.48,Sunny
21.22777777777777,0.4,Sunny
22.188888888888886,0.41,Sunny
22.872222222222224,0.32,Sunny
22.33333333333333,0.38,Sunny
22.272222222222226,0.3,Sunny
21.25,0.47,Sunny
18.14444444444444,0.51,Sunny
20.11666666666666,0.59,Sunny
22.194444444444443,0.41,Sunny
22.82777777777778,0.37,Sunny
22.938888888888894,0.34,Sunny
23.044444444444448,0.29,Sunny
22.96111111111111,0.37,Sunny
24.00555555555555,0.32,Sunny
23.111111111111107,0.33,Sunny
21.36111111111111,0.35,Sunny
19.21111111111111,0.43,Sunny
18.81666666666667,0.65,Sunny
21.016666666666666,0.57,Sunny
20.222222222222225,0.53,Sunny
21.25,0.49,Sunny
22.80555555555556,0.52,Sunny
23.81666666666667,0.41,Sunny
23.86111111111111,0.39,Sunny
22.633333333333333,0.42,Sunny
20.6,0.61,Sunny
18.911111111111115,0.67,Sunny
20.0,0.67,Sunny
19.97777777777777,0.61,Sunny
21.22777777777777,0.53,Sunny
21.20555555555556,0.53,Sunny
21.21111111111112,0.52,Sunny
20.161111111111115,0.53,Sunny
19.09444444444445,0.6,Sunny
21.04444444444444,0.59,Sunny
21.16111111111111,0.59,Sunny
22.194444444444443,0.49,Sunny
22.800000000000004,0.44,Sunny
23.911111111111115,0.41,Sunny
23.922222222222224,0.38,Sunny
24.00555555555555,0.41,Sunny
24.00555555555555,0.38,Sunny
24.116666666666664,0.4,Sunny
22.916666666666668,0.47,Sunny
21.29444444444444,0.52,Sunny
19.616666666666667,0.54,Sunny
19.83333333333333,0.68,Sunny
19.97222222222222,0.68,Sunny
19.95,0.63,Sunny
21.0,0.5,Sunny
22.24444444444445,0.49,Sunny
22.77777777777778,0.44,Sunny
23.744444444444444,0.42,Sunny
23.911111111111115,0.48,Sunny
22.98333333333333,0.44,Sunny
23.10555555555556,0.49,Sunny
22.916666666666668,0.52,Sunny
21.38888888888889,0.56,Sunny
19.60555555555556,0.62,Sunny
18.911111111111115,0.69,Sunny
22.15,0.68,Sunny
22.87777777777778,0.61,Sunny
22.78333333333333,0.57,Sunny
21.20555555555556,0.63,Sunny
21.25555555555556,0.59,Sunny
20.99444444444445,0.6,Sunny
19.855555555555554,0.62,Sunny
19.850000000000005,0.62,Sunny
21.0,0.63,Sunny
22.08333333333333,0.5,Sunny
22.68333333333333,0.53,Sunny
22.75555555555555,0.57,Sunny
23.81666666666667,0.54,Sunny
23.994444444444444,0.5,Sunny
22.800000000000004,0.53,Sunny
22.17222222222222,0.67,Sunny
21.32222222222222,0.62,Sunny
21.100000000000005,0.57,Sunny
22.30555555555556,0.52,Sunny
21.03333333333333,0.47,Sunny
20.98888888888889,0.42,Sunny
20.4,0.45,Sunny
19.95,0.5,Sunny
18.694444444444446,0.67,Sunny
21.04444444444444,0.63,Sunny
22.2,0.55,Sunny
23.766666666666666,0.54,Sunny
26.03888888888889,0.47,Sunny
26.13333333333334,0.47,Sunny
27.116666666666667,0.41,Sunny
27.75555555555555,0.43,Sunny
27.82222222222222,0.43,Sunny
27.422222222222224,0.43,Sunny
27.28888888888889,0.41,Sunny
25.13888888888889,0.49,Sunny
23.216666666666672,0.57,Sunny
20.18333333333333,0.67,Sunny
19.97777777777777,0.68,Sunny
22.672222222222224,0.66,Sunny
23.83888888888889,0.58,Sunny
25.92222222222222,0.5,Sunny
26.15555555555555,0.47,Sunny
27.661111111111115,0.49,Sunny
27.77777777777778,0.36,Sunny
28.95555555555556,0.39,Sunny
28.86111111111111,0.36,Sunny
30.944444444444443,0.33,Sunny
30.04444444444444,0.35,Sunny
28.81111111111112,0.37,Sunny
27.677777777777774,0.62,Sunny
23.55,0.66,Sunny
22.17222222222222,0.66,Sunny
21.350000000000005,0.67,Sunny
20.883333333333336,0.68,Sunny
22.016666666666666,0.67,Sunny
21.966666666666672,0.68,Sunny
22.47222222222222,0.66,Sunny
23.09444444444444,0.61,Sunny
21.944444444444443,0.68,Sunny
18.744444444444444,0.6,Sunny
18.96111111111111,0.63,Sunny
20.07222222222222,0.52,Sunny
19.183333333333334,0.47,Sunny
21.11111111111111,0.42,Sunny
20.11666666666666,0.48,Sunny
19.366666666666667,0.46,Sunny
20.04444444444444,0.45,Sunny
19.95,0.57,Sunny
20.00555555555556,0.53,Sunny
20.06111111111112,0.53,Sunny
20.155555555555555,0.6,Sunny
22.116666666666667,0.44,Sunny
21.22222222222222,0.56,Sunny
22.261111111111106,0.49,Sunny
22.29444444444444,0.47,Sunny
22.17222222222222,0.54,Sunny
20.08888888888889,0.6,Sunny
18.322222222222223,0.66,Sunny
18.79444444444444,0.69,Sunny
19.92777777777778,0.63,Sunny
21.90555555555556,0.61,Sunny
22.194444444444443,0.53,Sunny
22.194444444444443,0.55,Sunny
22.39444444444445,0.53,Sunny
22.73333333333333,0.53,Sunny
22.24444444444445,0.55,Sunny
22.438888888888886,0.51,Sunny
21.17777777777778,0.53,Sunny
20.11111111111111,0.57,Sunny
18.22222222222222,0.67,Sunny
19.97222222222222,0.69,Sunny
22.633333333333333,0.67,Sunny
24.80555555555556,0.57,Sunny
25.91666666666667,0.51,Sunny
24.96111111111112,0.51,Sunny
25.31111111111112,0.49,Sunny
22.82777777777778,0.65,Sunny
22.05,0.6,Sunny
18.88888888888889,0.45,Sunny
20.04444444444444,0.37,Sunny
21.17777777777778,0.32,Sunny
20.27777777777778,0.3,Sunny
19.21111111111111,0.39,Sunny
20.18333333333333,0.36,Sunny
19.33888888888889,0.31,Sunny
18.666666666666664,0.61,Sunny
18.688888888888886,0.61,Sunny
18.67777777777778,0.5,Sunny
18.572222222222223,0.5,Sunny
18.73333333333333,0.57,Sunny
19.95555555555556,0.53,Sunny
20.02777777777778,0.46,Sunny
21.072222222222223,0.51,Sunny
21.16111111111111,0.46,Sunny
22.17777777777778,0.36,Sunny
21.21111111111112,0.41,Sunny
21.18333333333333,0.42,Sunny
19.00555555555555,0.52,Sunny
18.81666666666667,0.48,Sunny
18.716666666666665,0.48,Sunny
18.883333333333333,0.52,Sunny
18.666666666666664,0.49,Sunny
22.73333333333333,0.57,Sunny
23.93888888888889,0.54,Sunny
25.05,0.5,Sunny
25.95555555555556,0.42,Sunny
25.04444444444444,0.47,Sunny
26.06111111111111,0.44,Sunny
24.105555555555554,0.49,Sunny
22.266666666666666,0.59,Sunny
19.92777777777778,0.63,Sunny
18.81666666666667,0.55,Sunny
20.022222222222226,0.5,Sunny
21.08333333333333,0.42,Sunny
21.15555555555555,0.42,Sunny
22.22222222222222,0.39,Sunny
21.0,0.43,Sunny
18.72777777777777,0.56,Sunny
19.97777777777777,0.49,Sunny
21.088888888888885,0.49,Sunny
21.12777777777778,0.45,Sunny
21.15555555555555,0.46,Sunny
21.105555555555554,0.49,Sunny
20.05555555555556,0.52,Sunny
18.88888888888889,0.48,Sunny
20.0,0.45,Sunny
20.51666666666667,0.43,Sunny
20.18888888888889,0.44,Sunny
19.62222222222222,0.45,Sunny
18.916666666666668,0.47,Sunny
19.89444444444445,0.44,Sunny
19.51111111111112,0.43,Sunny
18.95555555555556,0.47,Sunny
18.83888888888889,0.49,Sunny
18.86111111111111,0.47,Sunny
19.74444444444445,0.45,Sunny
18.93333333333333,0.44,Sunny
18.86111111111111,0.47,Sunny
18.905555555555555,0.51,Sunny
18.911111111111115,0.52,Sunny
18.98333333333333,0.52,Sunny
22.10555555555556,0.68,Sunny
23.53888888888889,0.62,Sunny
23.96111111111111,0.62,Sunny
24.92777777777778,0.54,Sunny
24.78888888888889,0.55,Sunny
23.98333333333333,0.58,Sunny
23.98333333333333,0.58,Sunny
22.96666666666667,0.62,Sunny
21.22777777777777,0.68,Sunny
18.79444444444444,0.41,Sunny
21.06666666666667,0.33,Sunny
22.14444444444445,0.32,Sunny
22.15,0.34,Sunny
22.08333333333333,0.36,Sunny
20.166666666666668,0.4,Sunny
22.22222222222222,0.63,Sunny
22.800000000000004,0.57,Sunny
23.7,0.48,Sunny
23.79444444444444,0.45,Sunny
22.75555555555555,0.48,Sunny
22.16666666666667,0.49,Sunny
18.005555555555553,0.65,Sunny
20.077777777777776,0.63,Sunny
22.28333333333333,0.55,Sunny
23.688888888888886,0.51,Sunny
22.15555555555555,0.55,Sunny
22.03333333333333,0.56,Sunny
22.677777777777774,0.54,Sunny
22.00555555555556,0.6,Sunny
21.14444444444445,0.63,Sunny
19.81111111111111,0.69,Sunny
18.71111111111112,0.58,Sunny
19.98333333333333,0.49,Sunny
19.95,0.46,Sunny
19.95,0.46,Sunny
18.205555555555552,0.53,Sunny
18.688888888888886,0.53,Sunny
20.99444444444445,0.43,Sunny
22.127777777777776,0.39,Sunny
22.25555555555556,0.37,Sunny
22.24444444444445,0.38,Sunny
22.2,0.39,Sunny
20.25,0.44,Sunny
18.65555555555555,0.57,Sunny
20.99444444444445,0.53,Sunny
22.10555555555556,0.49,Sunny
22.40555555555555,0.51,Sunny
22.68333333333333,0.49,Sunny
22.127777777777776,0.49,Sunny
20.30555555555556,0.55,Sunny
19.7,0.65,Sunny
22.08333333333333,0.54,Sunny
22.10555555555556,0.5,Sunny
21.116666666666667,0.53,Sunny
18.883333333333333,0.65,Sunny
18.86111111111111,0.62,Sunny
18.005555555555553,0.65,Sunny
23.68333333333333,0.55,Sunny
24.67222222222222,0.48,Sunny
24.97777777777777,0.47,Sunny
27.127777777777776,0.42,Sunny
27.50555555555556,0.41,Sunny
27.73333333333333,0.39,Sunny
27.24444444444445,0.41,Sunny
27.11111111111111,0.39,Sunny
24.00555555555555,0.5,Sunny
21.25,0.62,Sunny
21.327777777777776,0.62,Sunny
21.0,0.6,Sunny
19.95555555555556,0.66,Sunny
19.361111111111107,0.68,Sunny
19.88888888888889,0.64,Sunny
21.088888888888885,0.59,Sunny
22.76666666666667,0.57,Sunny
22.661111111111115,0.57,Sunny
22.600000000000005,0.62,Sunny
23.922222222222224,0.53,Sunny
24.65555555555555,0.5,Sunny
23.522222222222226,0.48,Sunny
21.116666666666667,0.54,Sunny
18.377777777777776,0.6,Sunny
18.95555555555556,0.47,Sunny
18.96111111111111,0.43,Sunny
18.93333333333333,0.43,Sunny
18.93888888888889,0.42,Sunny
18.98333333333333,0.55,Sunny
19.066666666666663,0.5,Sunny
20.11666666666666,0.4,Sunny
20.04444444444444,0.44,Sunny
19.1,0.46,Sunny
18.81666666666667,0.65,Sunny
18.972222222222225,0.62,Sunny
18.88888888888889,0.56,Sunny
18.83888888888889,0.61,Sunny
18.883333333333333,0.52,Sunny
20.022222222222226,0.44,Sunny
20.08888888888889,0.44,Sunny
21.08333333333333,0.41,Sunny
21.11111111111111,0.42,Sunny
19.13888888888889,0.47,Sunny
26.05,0.59,Sunny
27.68888888888889,0.5,Sunny
28.561111111111103,0.54,Sunny
28.81666666666667,0.49,Sunny
28.86666666666666,0.46,Sunny
29.827777777777776,0.47,Sunny
30.07222222222222,0.46,Sunny
31.06666666666667,0.44,Sunny
30.86111111111111,0.44,Sunny
29.95,0.46,Sunny
28.81111111111112,0.59,Sunny
18.883333333333333,0.56,Sunny
20.0,0.46,Sunny
20.05,0.57,Sunny
20.100000000000005,0.48,Sunny
21.06111111111111,0.46,Sunny
21.15555555555555,0.46,Sunny
20.25,0.51,Sunny
19.466666666666672,0.52,Sunny
18.35555555555556,0.61,Sunny
18.911111111111115,0.48,Sunny
20.966666666666665,0.39,Sunny
22.194444444444443,0.36,Sunny
22.22222222222222,0.52,Sunny
22.81111111111112,0.47,Sunny
23.86111111111111,0.44,Sunny
22.77777777777778,0.48,Sunny
22.800000000000004,0.49,Sunny
22.17222222222222,0.49,Sunny
18.81111111111112,0.61,Sunny
19.95,0.61,Sunny
22.044444444444448,0.49,Sunny
22.75,0.41,Sunny
23.83888888888889,0.38,Sunny
23.87777777777778,0.36,Sunny
23.98333333333333,0.36,Sunny
24.97222222222222,0.33,Sunny
23.86666666666666,0.34,Sunny
22.75,0.39,Sunny
19.922222222222224,0.5,Sunny
22.10555555555556,0.46,Sunny
22.75,0.38,Sunny
23.93888888888889,0.34,Sunny
23.883333333333333,0.36,Sunny
24.938888888888886,0.32,Sunny
24.07222222222222,0.36,Sunny
23.95555555555556,0.36,Sunny
23.96111111111111,0.34,Sunny
22.28888888888889,0.39,Sunny
18.883333333333333,0.52,Sunny
18.88888888888889,0.61,Sunny
22.22222222222222,0.46,Sunny
22.80555555555556,0.41,Sunny
23.96111111111111,0.36,Sunny
25.07222222222222,0.32,Sunny
25.077777777777776,0.32,Sunny
25.07222222222222,0.33,Sunny
26.06111111111111,0.3,Sunny
24.938888888888886,0.33,Sunny
22.866666666666664,0.38,Sunny
20.016666666666666,0.45,Sunny
18.87222222222222,0.53,Sunny
18.71111111111112,0.53,Sunny
19.95,0.53,Sunny
23.588888888888885,0.45,Sunny
23.88888888888889,0.41,Sunny
26.06111111111111,0.36,Sunny
26.14444444444445,0.32,Sunny
27.194444444444443,0.34,Sunny
26.15555555555555,0.34,Sunny
25.51111111111112,0.37,Sunny
24.02777777777778,0.38,Sunny
22.127777777777776,0.44,Sunny
19.87777777777778,0.54,Sunny
18.75,0.57,Sunny
18.72222222222222,0.53,Sunny
20.95,0.5,Sunny
22.56666666666667,0.42,Sunny
23.911111111111115,0.36,Sunny
25.05,0.39,Sunny
25.083333333333336,0.36,Sunny
25.05,0.39,Sunny
25.0,0.36,Sunny
24.133333333333333,0.4,Sunny
22.77777777777778,0.48,Sunny
21.12777777777778,0.53,Sunny
22.044444444444448,0.47,Sunny
20.97222222222222,0.54,Sunny
20.34444444444445,0.56,Sunny
19.59444444444444,0.57,Sunny
19.188888888888894,0.62,Sunny
18.1,0.66,Sunny
18.81666666666667,0.65,Sunny
21.877777777777776,0.54,Sunny
22.61111111111111,0.48,Sunny
23.79444444444444,0.42,Sunny
23.905555555555555,0.41,Sunny
25.944444444444443,0.39,Sunny
26.08333333333333,0.39,Sunny
26.011111111111106,0.42,Sunny
24.95,0.42,Sunny
23.83888888888889,0.48,Sunny
22.22222222222222,0.53,Sunny
21.02777777777777,0.53,Sunny
21.03888888888889,0.49,Sunny
20.372222222222224,0.49,Sunny
19.93333333333333,0.51,Sunny
19.283333333333328,0.55,Sunny
18.75,0.57,Sunny
18.88888888888889,0.53,Sunny
20.0,0.57,Sunny
22.17777777777778,0.53,Sunny
21.116666666666667,0.59,Sunny
22.3,0.55,Sunny
20.177777777777774,0.67,Sunny
22.17777777777778,0.6,Sunny
23.88888888888889,0.54,Sunny
22.82777777777778,0.53,Sunny
22.76111111111111,0.53,Sunny
22.22222222222222,0.53,Sunny
21.13333333333334,0.59,Sunny
20.011111111111106,0.68,Sunny
20.97777777777777,0.64,Sunny
22.422222222222224,0.55,Sunny
23.75,0.55,Sunny
23.88888888888889,0.5,Sunny
24.73333333333333,0.46,Sunny
23.88888888888889,0.48,Sunny
23.88888888888889,0.48,Sunny
22.861111111111114,0.53,Sunny
22.10555555555556,0.56,Sunny
20.95,0.61,Sunny
21.04444444444444,0.63,Sunny
22.516666666666666,0.56,Sunny
22.872222222222224,0.53,Sunny
23.83888888888889,0.5,Sunny
23.966666666666665,0.48,Sunny
25.00555555555556,0.45,Sunny
23.98333333333333,0.53,Sunny
23.850000000000005,0.5,Sunny
22.338888888888885,0.67,Sunny
21.06111111111111,0.68,Sunny
22.08333333333333,0.69,Sunny
22.2,0.67,Sunny
22.77777777777778,0.62,Sunny
23.788888888888884,0.54,Sunny
23.88888888888889,0.5,Sunny
23.83888888888889,0.5,Sunny
23.761111111111106,0.49,Sunny
22.1,0.54,Sunny
18.83888888888889,0.69,Sunny
18.73333333333333,0.57,Sunny
19.72222222222222,0.57,Sunny
22.03888888888889,0.46,Sunny
22.15,0.46,Sunny
22.59444444444445,0.39,Sunny
22.75555555555555,0.37,Sunny
22.68333333333333,0.35,Sunny
22.061111111111103,0.35,Sunny
19.92777777777778,0.41,Sunny
18.766666666666666,0.61,Sunny
21.04444444444444,0.53,Sunny
22.133333333333336,0.49,Sunny
22.08888888888889,0.49,Sunny
22.80555555555556,0.45,Sunny
22.80555555555556,0.44,Sunny
22.600000000000005,0.48,Sunny
21.18333333333333,0.53,Sunny
20.78333333333333,0.6,Sunny
22.29444444444444,0.53,Sunny
22.85,0.51,Sunny
23.8,0.45,Sunny
23.916666666666668,0.48,Sunny
23.86111111111111,0.45,Sunny
23.81111111111112,0.45,Sunny
22.194444444444443,0.53,Sunny
18.766666666666666,0.66,Sunny
19.97222222222222,0.68,Sunny
22.03333333333333,0.59,Sunny
23.88888888888889,0.48,Sunny
24.97777777777777,0.45,Sunny
25.866666666666667,0.4,Sunny
26.088888888888885,0.37,Sunny
26.088888888888885,0.36,Sunny
25.03333333333333,0.39,Sunny
22.800000000000004,0.48,Sunny
20.85,0.54,Sunny
19.5,0.6,Sunny
18.56666666666667,0.63,Sunny
18.72222222222222,0.62,Sunny
21.98333333333333,0.5,Sunny
22.605555555555554,0.51,Sunny
24.88333333333334,0.37,Sunny
25.99444444444445,0.32,Sunny
25.96111111111112,0.3,Sunny
27.10555555555556,0.27,Sunny
26.08333333333333,0.31,Sunny
25.00555555555556,0.33,Sunny
22.677777777777774,0.39,Sunny
21.89444444444444,0.41,Sunny
19.81111111111111,0.54,Sunny
18.744444444444444,0.62,Sunny
19.70555555555556,0.64,Sunny
20.4,0.64,Sunny
22.0,0.6,Sunny
22.64444444444445,0.52,Sunny
23.28888888888889,0.51,Sunny
23.75555555555556,0.46,Sunny
23.772222222222226,0.46,Sunny
20.05,0.63,Sunny
20.09444444444445,0.63,Sunny
21.22777777777777,0.62,Sunny
22.25555555555556,0.61,Sunny
22.38333333333334,0.54,Sunny
22.266666666666666,0.54,Sunny
21.422222222222224,0.57,Sunny
21.016666666666666,0.59,Sunny
21.149999999999995,0.67,Sunny
22.77777777777778,0.57,Sunny
23.88888888888889,0.48,Sunny
23.972222222222225,0.52,Sunny
23.98333333333333,0.5,Sunny
23.98333333333333,0.5,Sunny
24.022222222222226,0.48,Sunny
22.127777777777776,0.59,Sunny
21.0,0.68,Sunny
22.68888888888889,0.62,Sunny
23.244444444444447,0.59,Sunny
23.88888888888889,0.58,Sunny
24.97222222222222,0.5,Sunny
25.96111111111112,0.49,Sunny
26.08333333333333,0.5,Sunny
26.105555555555554,0.45,Sunny
26.088888888888885,0.47,Sunny
23.95555555555556,0.62,Sunny
22.772222222222226,0.64,Sunny
23.93888888888889,0.5,Sunny
24.95,0.47,Sunny
26.016666666666666,0.43,Sunny
25.04444444444444,0.45,Sunny
26.11111111111111,0.39,Sunny
24.922222222222224,0.46,Sunny
22.17222222222222,0.59,Sunny
24.51111111111112,0.66,Sunny
26.955555555555552,0.55,Sunny
27.15555555555555,0.55,Sunny
28.73333333333333,0.51,Sunny
28.93333333333333,0.49,Sunny
28.88888888888889,0.46,Sunny
29.88333333333334,0.46,Sunny
28.994444444444444,0.46,Sunny
27.77777777777778,0.53,Sunny
25.11111111111111,0.62,Sunny
24.08333333333333,0.68,Sunny
22.22222222222222,0.68,Sunny
22.22222222222222,0.64,Sunny
23.79444444444444,0.51,Sunny
24.87777777777778,0.48,Sunny
26.011111111111106,0.43,Sunny
26.06111111111111,0.44,Sunny
26.97777777777777,0.44,Sunny
26.11111111111111,0.47,Sunny
26.11111111111111,0.5,Sunny
26.03333333333333,0.49,Sunny
24.95,0.5,Sunny
22.82222222222222,0.57,Sunny
21.3,0.59,Sunny
18.88888888888889,0.67,Sunny
18.88888888888889,0.56,Sunny
21.088888888888885,0.47,Sunny
21.22222222222222,0.48,Sunny
22.266666666666666,0.46,Sunny
23.88888888888889,0.35,Sunny
24.87777777777778,0.34,Sunny
25.022222222222226,0.37,Sunny
25.04444444444444,0.42,Sunny
25.06666666666667,0.41,Sunny
23.88888888888889,0.45,Sunny
21.06111111111111,0.57,Sunny
22.80555555555556,0.62,Sunny
23.86666666666666,0.57,Sunny
25.0,0.5,Sunny
25.07222222222222,0.54,Sunny
27.061111111111103,0.44,Sunny
27.22222222222222,0.44,Sunny
27.22222222222222,0.44,Sunny
26.28333333333333,0.44,Sunny
25.04444444444444,0.47,Sunny
21.29444444444444,0.67,Sunny
19.92777777777778,0.69,Sunny
22.61666666666666,0.63,Sunny
24.61111111111111,0.59,Sunny
24.694444444444443,0.63,Sunny
18.855555555555554,0.65,Sunny
20.09444444444445,0.53,Sunny
22.15555555555555,0.46,Sunny
20.30555555555556,0.44,Sunny
21.20555555555556,0.41,Sunny
21.22777777777777,0.41,Sunny
21.21111111111112,0.4,Sunny
21.08333333333333,0.41,Sunny
18.95555555555556,0.37,Sunny
19.00555555555555,0.34,Sunny
20.04444444444444,0.31,Sunny
20.166666666666668,0.31,Sunny
19.97222222222222,0.32,Sunny
20.08888888888889,0.32,Sunny
19.21111111111111,0.32,Sunny
18.83888888888889,0.43,Sunny
20.07222222222222,0.43,Sunny
21.11111111111111,0.38,Sunny
21.2,0.35,Sunny
22.24444444444445,0.35,Sunny
22.28888888888889,0.35,Sunny
22.2,0.37,Sunny
22.24444444444445,0.37,Sunny
19.994444444444444,0.4,Sunny
18.86666666666666,0.43,Sunny
20.100000000000005,0.4,Sunny
20.64444444444444,0.43,Sunny
22.266666666666666,0.35,Sunny
22.327777777777776,0.38,Sunny
22.40555555555555,0.35,Sunny
22.33333333333333,0.35,Sunny
21.494444444444444,0.39,Sunny
20.25,0.39,Sunny
18.033333333333328,0.34,Sunny
20.13888888888889,0.3,Sunny
21.25,0.29,Sunny
21.37777777777778,0.29,Sunny
22.31111111111111,0.28,Sunny
22.31111111111111,0.27,Sunny
21.411111111111115,0.28,Sunny
21.272222222222226,0.26,Sunny
18.02777777777778,0.34,Sunny
19.00555555555555,0.36,Sunny
19.116666666666664,0.33,Sunny
20.11111111111111,0.35,Sunny
20.155555555555555,0.32,Sunny
20.13888888888889,0.31,Sunny
20.216666666666665,0.28,Sunny
19.066666666666663,0.33,Sunny
19.02777777777778,0.26,Sunny
19.050000000000004,0.26,Sunny
19.07222222222222,0.36,Sunny
19.97777777777777,0.24,Sunny
19.00555555555555,0.29,Sunny
19.90555555555555,0.35,Sunny
20.04444444444444,0.35,Sunny
22.194444444444443,0.33,Sunny
22.266666666666666,0.3,Sunny
21.25555555555556,0.35,Sunny
20.99444444444445,0.39,Sunny
18.905555555555555,0.43,Sunny
18.96111111111111,0.3,Sunny
19.050000000000004,0.33,Sunny
20.966666666666665,0.31,Sunny
21.15555555555555,0.3,Sunny
21.15555555555555,0.29,Sunny
21.23333333333333,0.3,Sunny
20.08888888888889,0.24,Sunny
18.96111111111111,0.19,Sunny
20.07222222222222,0.17,Sunny
20.12222222222222,0.2,Sunny
21.22777777777777,0.23,Sunny
21.20555555555556,0.15,Sunny
21.244444444444444,0.15,Sunny
20.161111111111115,0.18,Sunny
21.32222222222222,0.32,Sunny
22.11111111111111,0.29,Sunny
22.82222222222222,0.27,Sunny
22.194444444444443,0.33,Sunny
22.36111111111111,0.37,Sunny
19.022222222222226,0.43,Sunny
19.05555555555556,0.38,Sunny
19.050000000000004,0.39,Sunny
21.18333333333333,0.32,Sunny
22.08888888888889,0.34,Sunny
22.338888888888885,0.33,Sunny
22.33333333333333,0.33,Sunny
22.16111111111111,0.3,Sunny
19.038888888888884,0.43,Sunny
19.00555555555555,0.42,Sunny
20.04444444444444,0.34,Sunny
21.188888888888886,0.32,Sunny
22.31666666666667,0.28,Sunny
22.17777777777778,0.27,Sunny
22.82777777777778,0.29,Sunny
22.82777777777778,0.26,Sunny
22.37777777777778,0.27,Sunny
22.3,0.37,Sunny
21.11111111111111,0.26,Sunny
19.95,0.37,Sunny
22.12222222222222,0.33,Sunny
23.55555555555556,0.29,Sunny
23.761111111111106,0.27,Sunny
23.93888888888889,0.24,Sunny
24.105555555555554,0.25,Sunny
23.511111111111106,0.28,Sunny
23.00555555555556,0.27,Sunny
22.68888888888889,0.29,Sunny
21.405555555555555,0.37,Sunny
19.27777777777778,0.42,Sunny
20.97222222222222,0.38,Sunny
22.73333333333333,0.3,Sunny
23.905555555555555,0.29,Sunny
25.09444444444445,0.26,Sunny
24.95,0.28,Sunny
24.97222222222222,0.22,Sunny
24.0,0.29,Sunny
22.28333333333333,0.38,Sunny
21.383333333333333,0.44,Sunny
18.922222222222224,0.47,Sunny
18.81666666666667,0.33,Sunny
19.07222222222222,0.33,Sunny
18.98333333333333,0.33,Sunny
18.116666666666667,0.34,Sunny
18.93333333333333,0.3,Sunny
18.87777777777778,0.36,Sunny
18.95555555555556,0.3,Sunny
